mes,diaSemana,minuto,idSensor,sensCorriente,sensLuminosidad,sensSonido,sensPir,estadoLuz
2,2,1163,1020,0,0.794,0.250,1,0
2,2,1164,1020,0,0.794,0.270,1,0
2,2,1165,1020,0,0.794,0.296,1,0
2,2,1166,1020,0,0.794,0.262,1,0
2,2,1167,1020,0,0.794,0.282,1,0
2,2,1168,1020,0,0.794,0.284,1,0
2,2,1169,1020,0,0.794,0.260,1,0
2,2,1170,1020,0,0.794,0.278,1,0
2,2,1171,1020,293,0.752,0.277,1,1
2,2,1172,1020,288,0.839,0.264,1,1
2,2,1173,1020,251,0.825,0.288,1,1
2,2,1174,1020,276,0.844,0.253,1,1
2,2,1175,1020,297,0.799,0.256,1,1
2,2,1176,1020,297,0.848,0.260,1,1
2,2,1177,1020,255,0.752,0.251,1,1
2,2,1178,1020,262,0.841,0.283,1,1
2,2,1179,1020,278,0.838,0.260,1,1
2,2,1180,1020,259,0.780,0.272,1,1
2,2,1181,1020,265,0.844,0.292,1,1
2,2,1182,1020,265,0.752,0.262,1,1
2,2,1183,1020,266,0.751,0.273,1,1
2,2,1184,1020,254,0.833,0.275,1,1
2,2,1185,1020,253,0.757,0.278,1,1
2,2,1186,1020,286,0.752,0.281,1,1
2,2,1187,1020,258,0.821,0.277,1,1
2,2,1188,1020,281,0.755,0.277,1,1
2,2,1189,1020,256,0.773,0.286,1,1
2,2,1190,1020,259,0.821,0.264,1,1
2,2,1191,1020,261,0.801,0.297,1,1
2,2,1192,1020,257,0.780,0.251,1,1
2,2,1193,1020,298,0.830,0.295,1,1
2,2,1194,1020,256,0.784,0.262,1,1
2,2,1195,1020,295,0.755,0.279,1,1
2,2,1196,1020,278,0.817,0.277,1,1
2,2,1197,1020,270,0.805,0.291,1,1
2,2,1198,1020,292,0.811,0.277,1,1
2,2,1199,1020,292,0.751,0.299,1,1
2,2,1200,1020,294,0.760,0.299,1,1
2,2,1201,1020,257,0.820,0.299,1,1
2,2,1202,1020,268,0.822,0.299,1,1
2,2,1203,1020,254,0.833,0.299,1,1
2,2,1204,1020,288,0.770,0.299,1,1
2,2,1205,1020,297,0.778,0.299,1,1
2,2,1206,1020,282,0.793,0.299,1,1
2,2,1207,1020,255,0.792,0.299,1,1
2,2,1208,1020,283,0.823,0.299,1,1
2,2,1209,1020,275,0.836,0.299,1,1
2,2,1210,1020,296,0.773,0.299,1,1
2,2,1211,1020,270,0.808,0.299,1,1
2,2,1212,1020,273,0.790,0.299,1,1
2,2,1213,1020,278,0.847,0.299,1,1
2,2,1214,1020,290,0.797,0.299,1,1
2,2,1215,1020,286,0.763,0.299,1,1
2,2,1216,1020,272,0.763,0.299,1,1
2,2,1217,1020,273,0.833,0.299,1,1
2,2,1218,1020,293,0.770,0.299,1,1
2,2,1219,1020,274,0.752,0.299,1,1
2,2,1220,1020,253,0.784,0.299,1,1
2,2,1221,1020,263,0.824,0.299,1,1
2,2,1222,1020,276,0.836,0.299,1,1
2,2,1223,1020,278,0.804,0.299,1,1
2,2,1224,1020,292,0.787,0.299,1,1
2,2,1225,1020,285,0.802,0.299,1,1
2,2,1226,1020,291,0.762,0.299,1,1
2,2,1227,1020,293,0.812,0.299,1,1
2,2,1228,1020,251,0.755,0.299,1,1
2,2,1229,1020,256,0.848,0.299,1,1
2,2,1230,1020,279,0.845,0.299,1,1
2,2,1231,1020,263,0.753,0.299,1,1
2,2,1232,1020,286,0.826,0.299,1,1
2,2,1233,1020,270,0.751,0.299,1,1
2,2,1234,1020,255,0.849,0.299,1,1
2,2,1235,1020,266,0.812,0.299,1,1
2,2,1236,1020,257,0.793,0.299,1,1
2,2,1237,1020,260,0.800,0.299,1,1
2,2,1238,1020,289,0.845,0.299,1,1
2,2,1239,1020,292,0.790,0.299,1,1
2,2,1240,1020,298,0.794,0.299,1,1
2,2,1241,1020,279,0.838,0.299,1,1
2,2,1242,1020,293,0.820,0.299,1,1
2,2,1243,1020,278,0.762,0.299,1,1
2,2,1244,1020,266,0.771,0.299,1,1
2,2,1245,1020,291,0.797,0.299,1,1
2,2,1246,1020,295,0.826,0.299,1,1
2,2,1247,1020,293,0.764,0.299,1,1
2,2,1248,1020,267,0.780,0.299,1,1
2,2,1249,1020,250,0.837,0.299,1,1
2,2,1250,1020,261,0.782,0.299,1,1
2,2,1251,1020,284,0.821,0.299,1,1
2,2,1252,1020,296,0.796,0.299,1,1
2,2,1253,1020,291,0.824,0.299,1,1
2,2,1254,1020,256,0.767,0.299,1,1
2,2,1255,1020,257,0.787,0.299,1,1
2,2,1256,1020,265,0.788,0.299,1,1
2,2,1257,1020,270,0.802,0.299,1,1
2,2,1258,1020,297,0.782,0.299,1,1
2,2,1259,1020,264,0.782,0.299,1,1
2,2,1260,1020,259,0.772,0.299,1,1
2,2,1261,1020,253,0.838,0.299,1,1
2,2,1262,1020,260,0.784,0.299,1,1
2,2,1263,1020,272,0.816,0.299,1,1
2,2,1264,1020,252,0.752,0.299,1,1
2,2,1265,1020,266,0.766,0.299,1,1
2,2,1266,1020,280,0.828,0.299,1,1
2,2,1267,1020,279,0.810,0.299,1,1
2,2,1268,1020,286,0.817,0.299,1,1
2,2,1269,1020,288,0.799,0.299,1,1
2,2,1270,1020,251,0.753,0.299,1,1
2,2,1271,1020,283,0.846,0.299,1,1
2,2,1272,1020,274,0.835,0.299,1,1
2,2,1273,1020,250,0.809,0.299,1,1
2,2,1274,1020,287,0.756,0.299,1,1
2,2,1275,1020,298,0.828,0.299,1,1
2,2,1276,1020,298,0.832,0.299,1,1
2,2,1277,1020,257,0.773,0.299,1,1
2,2,1278,1020,289,0.761,0.299,1,1
2,2,1279,1020,256,0.792,0.299,1,1
2,2,1280,1020,275,0.770,0.299,1,1
2,2,1281,1020,280,0.774,0.299,1,1
2,2,1282,1020,267,0.824,0.299,1,1
2,2,1283,1020,272,0.848,0.299,1,1
2,2,1284,1020,288,0.806,0.299,1,1
2,2,1285,1020,252,0.811,0.299,1,1
2,2,1286,1020,255,0.825,0.299,1,1
2,2,1287,1020,274,0.828,0.299,1,1
2,2,1288,1020,276,0.765,0.299,1,1
2,2,1289,1020,251,0.769,0.299,1,1
2,2,1290,1020,271,0.848,0.299,1,1
2,2,1291,1020,254,0.841,0.299,1,1
2,2,1292,1020,298,0.848,0.299,1,1
2,2,1293,1020,264,0.806,0.299,1,1
2,2,1294,1020,280,0.780,0.299,1,1
2,2,1295,1020,250,0.817,0.299,1,1
2,2,1296,1020,253,0.790,0.299,1,1
2,2,1297,1020,264,0.761,0.299,1,1
2,2,1298,1020,293,0.806,0.299,1,1
2,2,1299,1020,281,0.828,0.299,1,1
2,2,1300,1020,274,0.781,0.299,1,1
2,2,1301,1020,267,0.819,0.299,1,1
2,2,1302,1020,265,0.785,0.299,1,1
2,2,1303,1020,269,0.762,0.299,1,1
2,2,1304,1020,286,0.778,0.299,1,1
2,2,1305,1020,299,0.786,0.299,1,1
2,2,1306,1020,278,0.750,0.299,1,1
2,2,1307,1020,279,0.769,0.299,1,1
2,2,1308,1020,260,0.812,0.299,1,1
2,2,1309,1020,287,0.804,0.299,1,1
2,2,1310,1020,268,0.754,0.299,1,1
2,2,1311,1020,288,0.792,0.299,1,1
2,2,1312,1020,286,0.760,0.299,1,1
2,2,1313,1020,251,0.807,0.299,1,1
2,2,1314,1020,295,0.831,0.299,1,1
2,2,1315,1020,265,0.801,0.299,1,1
2,2,1316,1020,267,0.844,0.299,1,1
2,2,1317,1020,269,0.756,0.299,1,1
2,2,1318,1020,278,0.750,0.299,1,1
2,2,1319,1020,256,0.829,0.299,1,1
2,2,1320,1020,250,0.756,0.299,1,1
2,2,1321,1020,281,0.814,0.299,1,1
2,2,1322,1020,284,0.776,0.299,1,1
2,2,1323,1020,257,0.798,0.299,1,1
2,2,1324,1020,261,0.764,0.299,1,1
2,2,1325,1020,256,0.793,0.299,1,1
2,2,1326,1020,258,0.829,0.299,1,1
2,2,1327,1020,259,0.778,0.299,1,1
2,2,1328,1020,257,0.764,0.299,1,1
2,2,1329,1020,275,0.818,0.299,1,1
2,2,1330,1020,262,0.804,0.299,1,1
2,2,1331,1020,252,0.764,0.299,1,1
2,2,1332,1020,288,0.835,0.299,1,1
2,2,1333,1020,255,0.765,0.299,1,1
2,2,1334,1020,286,0.776,0.299,1,1
2,2,1335,1020,259,0.823,0.299,1,1
2,2,1336,1020,284,0.753,0.299,1,1
2,2,1337,1020,271,0.819,0.299,1,1
2,2,1338,1020,289,0.798,0.299,1,1
2,2,1339,1020,261,0.843,0.299,1,1
2,2,1340,1020,256,0.846,0.299,1,1
2,2,1341,1020,254,0.808,0.299,1,1
2,2,1342,1020,299,0.762,0.299,1,1
2,2,1343,1020,272,0.814,0.299,1,1
2,2,1344,1020,266,0.834,0.299,1,1
2,2,1345,1020,269,0.789,0.299,1,1
2,2,1346,1020,253,0.770,0.299,1,1
2,2,1347,1020,264,0.788,0.299,1,1
2,2,1348,1020,297,0.812,0.299,1,1
2,2,1349,1020,277,0.759,0.299,1,1
2,2,1350,1020,277,0.825,0.299,1,1
2,2,1351,1020,253,0.758,0.299,1,1
2,2,1352,1020,280,0.803,0.299,1,1
2,2,1353,1020,253,0.757,0.299,1,1
2,2,1354,1020,271,0.818,0.299,1,1
2,2,1355,1020,272,0.813,0.299,1,1
2,2,1356,1020,261,0.816,0.299,1,1
2,2,1357,1020,265,0.803,0.299,1,1
2,2,1358,1020,259,0.802,0.299,1,1
2,2,1359,1020,266,0.820,0.299,1,1
2,2,1360,1020,289,0.753,0.299,1,1
2,2,1361,1020,260,0.808,0.299,1,1
2,2,1362,1020,277,0.785,0.299,1,1
2,2,1363,1020,276,0.812,0.299,1,1
2,2,1364,1020,278,0.848,0.299,1,1
2,2,1365,1020,284,0.779,0.299,1,1
2,2,1366,1020,270,0.798,0.299,1,1
2,2,1367,1020,273,0.822,0.299,1,1
2,2,1368,1020,264,0.804,0.299,1,1
2,2,1369,1020,285,0.796,0.299,1,1
2,2,1370,1020,284,0.797,0.299,1,1
2,2,1371,1020,292,0.757,0.299,1,1
2,2,1372,1020,251,0.849,0.299,1,1
2,2,1373,1020,272,0.804,0.299,1,1
2,2,1374,1020,259,0.832,0.299,1,1
2,2,1375,1020,273,0.816,0.299,1,1
2,2,1376,1020,281,0.790,0.299,1,1
2,2,1377,1020,285,0.751,0.299,1,1
2,2,1378,1020,258,0.783,0.299,1,1
2,2,1379,1020,250,0.848,0.299,1,1
2,2,1380,1020,0,0.848,0.128,1,0
2,2,1381,1020,0,0.848,0.106,1,0
2,2,1382,1020,0,0.848,0.133,1,0
2,2,1383,1020,0,0.848,0.139,1,0
2,2,1384,1020,0,0.848,0.116,1,0
2,2,1385,1020,0,0.848,0.106,1,0
2,2,1386,1020,0,0.848,0.111,1,0
2,2,1387,1020,0,0.848,0.119,1,0
2,2,1388,1020,0,0.848,0.105,1,0
2,2,1389,1020,0,0.848,0.126,1,0
2,2,1390,1020,0,0.848,0.133,1,0
2,2,1391,1020,0,0.848,0.128,1,0
2,2,1392,1020,0,0.848,0.145,1,0
2,2,1393,1020,0,0.848,0.120,1,0
2,2,1394,1020,0,0.848,0.129,1,0
2,2,1395,1020,0,0.848,0.123,1,0
2,2,1396,1020,0,0.848,0.139,1,0
2,2,1397,1020,0,0.848,0.130,1,0
2,2,1398,1020,0,0.848,0.111,1,0
2,2,1399,1020,0,0.848,0.145,1,0
2,2,1400,1020,0,0.848,0.120,1,0
2,2,1401,1020,0,0.848,0.148,1,0
2,2,1402,1020,0,0.848,0.114,1,0
2,2,1403,1020,0,0.848,0.109,1,0
2,2,1404,1020,0,0.848,0.112,1,0
2,2,1405,1020,0,0.848,0.145,1,0
2,2,1406,1020,0,0.848,0.127,1,0
2,2,1407,1020,0,0.848,0.126,1,0
2,2,1408,1020,0,0.848,0.135,1,0
2,2,1409,1020,0,0.848,0.109,1,0
2,2,1410,1020,0,0.848,0.117,1,0
2,2,1411,1020,0,0.848,0.110,1,0
2,2,1412,1020,0,0.848,0.141,1,0
2,2,1413,1020,0,0.848,0.113,1,0
2,2,1414,1020,0,0.848,0.115,1,0
2,2,1415,1020,0,0.848,0.119,1,0
2,2,1416,1020,0,0.848,0.145,1,0
2,2,1417,1020,0,0.848,0.108,1,0
2,2,1418,1020,0,0.848,0.144,1,0
2,2,1419,1020,0,0.848,0.108,1,0
2,2,1420,1020,0,0.848,0.118,1,0
2,2,1421,1020,0,0.848,0.141,1,0
2,2,1422,1020,0,0.848,0.122,1,0
2,2,1423,1020,0,0.848,0.111,1,0
2,2,1424,1020,0,0.848,0.142,1,0
2,2,1425,1020,0,0.848,0.111,1,0
2,2,1426,1020,0,0.848,0.124,1,0
2,2,1427,1020,0,0.848,0.147,1,0
2,2,1428,1020,0,0.848,0.108,1,0
2,2,1429,1020,0,0.848,0.145,1,0
2,2,1430,1020,0,0.848,0.113,1,0
2,2,1431,1020,0,0.848,0.119,1,0
2,2,1432,1020,0,0.848,0.147,1,0
2,2,1433,1020,0,0.848,0.109,1,0
2,2,1434,1020,0,0.848,0.130,1,0
2,2,1435,1020,0,0.848,0.129,1,0
2,2,1436,1020,0,0.848,0.104,1,0
2,2,1437,1020,0,0.848,0.105,1,0
2,2,1438,1020,0,0.848,0.149,1,0
2,3,1439,1020,0,0.848,0.132,1,0
2,3,0,1020,0,0.022,0.083,0,0
2,3,1,1020,0,0.026,0.062,0,0
2,3,2,1020,0,0.027,0.089,0,0
2,3,3,1020,0,0.024,0.052,0,0
2,3,4,1020,0,0.025,0.048,0,0
2,3,5,1020,0,0.023,0.079,0,0
2,3,6,1020,0,0.026,0.044,0,0
2,3,7,1020,0,0.021,0.064,0,0
2,3,8,1020,0,0.025,0.078,0,0
2,3,9,1020,0,0.024,0.060,0,0
2,3,10,1020,0,0.023,0.070,0,0
2,3,11,1020,0,0.021,0.057,0,0
2,3,12,1020,0,0.026,0.057,0,0
2,3,13,1020,0,0.022,0.076,0,0
2,3,14,1020,0,0.021,0.051,0,0
2,3,15,1020,0,0.024,0.088,0,0
2,3,16,1020,0,0.023,0.045,0,0
2,3,17,1020,0,0.023,0.064,0,0
2,3,18,1020,0,0.023,0.089,0,0
2,3,19,1020,0,0.025,0.069,0,0
2,3,20,1020,0,0.024,0.060,0,0
2,3,21,1020,0,0.021,0.051,0,0
2,3,22,1020,0,0.022,0.040,0,0
2,3,23,1020,0,0.026,0.068,0,0
2,3,24,1020,0,0.028,0.064,0,0
2,3,25,1020,0,0.023,0.061,0,0
2,3,26,1020,0,0.028,0.080,0,0
2,3,27,1020,0,0.026,0.087,0,0
2,3,28,1020,0,0.026,0.042,0,0
2,3,29,1020,0,0.024,0.089,0,0
2,3,30,1020,0,0.024,0.073,0,0
2,3,31,1020,0,0.020,0.055,0,0
2,3,32,1020,0,0.021,0.044,0,0
2,3,33,1020,0,0.025,0.063,0,0
2,3,34,1020,0,0.027,0.057,0,0
2,3,35,1020,0,0.020,0.060,0,0
2,3,36,1020,0,0.028,0.074,0,0
2,3,37,1020,0,0.023,0.045,0,0
2,3,38,1020,0,0.029,0.075,0,0
2,3,39,1020,0,0.020,0.082,0,0
2,3,40,1020,0,0.024,0.085,0,0
2,3,41,1020,0,0.026,0.085,0,0
2,3,42,1020,0,0.025,0.079,0,0
2,3,43,1020,0,0.020,0.053,0,0
2,3,44,1020,0,0.021,0.083,0,0
2,3,45,1020,0,0.029,0.087,0,0
2,3,46,1020,0,0.021,0.066,0,0
2,3,47,1020,0,0.023,0.045,0,0
2,3,48,1020,0,0.026,0.048,0,0
2,3,49,1020,0,0.022,0.044,0,0
2,3,50,1020,0,0.022,0.064,0,0
2,3,51,1020,0,0.027,0.045,0,0
2,3,52,1020,0,0.024,0.059,0,0
2,3,53,1020,0,0.023,0.072,0,0
2,3,54,1020,0,0.028,0.079,0,0
2,3,55,1020,0,0.025,0.073,0,0
2,3,56,1020,0,0.026,0.081,0,0
2,3,57,1020,0,0.022,0.055,0,0
2,3,58,1020,0,0.025,0.061,0,0
2,3,59,1020,0,0.024,0.060,0,0
2,3,60,1020,0,0.027,0.052,0,0
2,3,61,1020,0,0.028,0.054,0,0
2,3,62,1020,0,0.024,0.077,0,0
2,3,63,1020,0,0.025,0.081,0,0
2,3,64,1020,0,0.025,0.079,0,0
2,3,65,1020,0,0.029,0.040,0,0
2,3,66,1020,0,0.027,0.087,0,0
2,3,67,1020,0,0.020,0.087,0,0
2,3,68,1020,0,0.028,0.088,0,0
2,3,69,1020,0,0.025,0.045,0,0
2,3,70,1020,0,0.023,0.076,0,0
2,3,71,1020,0,0.027,0.067,0,0
2,3,72,1020,0,0.028,0.073,0,0
2,3,73,1020,0,0.020,0.050,0,0
2,3,74,1020,0,0.026,0.083,0,0
2,3,75,1020,0,0.026,0.057,0,0
2,3,76,1020,0,0.027,0.048,0,0
2,3,77,1020,0,0.020,0.080,0,0
2,3,78,1020,0,0.025,0.088,0,0
2,3,79,1020,0,0.025,0.084,0,0
2,3,80,1020,0,0.023,0.086,0,0
2,3,81,1020,0,0.022,0.048,0,0
2,3,82,1020,0,0.023,0.071,0,0
2,3,83,1020,0,0.026,0.060,0,0
2,3,84,1020,0,0.028,0.083,0,0
2,3,85,1020,0,0.026,0.050,0,0
2,3,86,1020,0,0.029,0.070,0,0
2,3,87,1020,0,0.021,0.051,0,0
2,3,88,1020,0,0.024,0.069,0,0
2,3,89,1020,0,0.020,0.072,0,0
2,3,90,1020,0,0.025,0.049,0,0
2,3,91,1020,0,0.020,0.072,0,0
2,3,92,1020,0,0.020,0.082,0,0
2,3,93,1020,0,0.021,0.082,0,0
2,3,94,1020,0,0.022,0.046,0,0
2,3,95,1020,0,0.029,0.080,0,0
2,3,96,1020,0,0.023,0.044,0,0
2,3,97,1020,0,0.023,0.088,0,0
2,3,98,1020,0,0.028,0.043,0,0
2,3,99,1020,0,0.025,0.084,0,0
2,3,100,1020,0,0.028,0.075,0,0
2,3,101,1020,0,0.020,0.076,0,0
2,3,102,1020,0,0.023,0.064,0,0
2,3,103,1020,0,0.027,0.045,0,0
2,3,104,1020,0,0.028,0.045,0,0
2,3,105,1020,0,0.023,0.050,0,0
2,3,106,1020,0,0.024,0.088,0,0
2,3,107,1020,0,0.028,0.050,0,0
2,3,108,1020,0,0.023,0.051,0,0
2,3,109,1020,0,0.023,0.045,0,0
2,3,110,1020,0,0.029,0.068,0,0
2,3,111,1020,0,0.029,0.061,0,0
2,3,112,1020,0,0.028,0.074,0,0
2,3,113,1020,0,0.025,0.085,0,0
2,3,114,1020,0,0.022,0.069,0,0
2,3,115,1020,0,0.022,0.078,0,0
2,3,116,1020,0,0.026,0.047,0,0
2,3,117,1020,0,0.028,0.075,0,0
2,3,118,1020,0,0.029,0.047,0,0
2,3,119,1020,0,0.027,0.065,0,0
2,3,120,1020,0,0.022,0.070,0,0
2,3,121,1020,0,0.022,0.056,0,0
2,3,122,1020,0,0.028,0.066,0,0
2,3,123,1020,0,0.021,0.088,0,0
2,3,124,1020,0,0.021,0.069,0,0
2,3,125,1020,0,0.029,0.061,0,0
2,3,126,1020,0,0.025,0.054,0,0
2,3,127,1020,0,0.023,0.074,0,0
2,3,128,1020,0,0.028,0.075,0,0
2,3,129,1020,0,0.021,0.078,0,0
2,3,130,1020,0,0.024,0.041,0,0
2,3,131,1020,0,0.029,0.066,0,0
2,3,132,1020,0,0.023,0.058,0,0
2,3,133,1020,0,0.022,0.047,0,0
2,3,134,1020,0,0.021,0.068,0,0
2,3,135,1020,0,0.020,0.047,0,0
2,3,136,1020,0,0.020,0.051,0,0
2,3,137,1020,0,0.022,0.056,0,0
2,3,138,1020,0,0.026,0.072,0,0
2,3,139,1020,0,0.020,0.089,0,0
2,3,140,1020,0,0.026,0.052,0,0
2,3,141,1020,0,0.021,0.072,0,0
2,3,142,1020,0,0.026,0.075,0,0
2,3,143,1020,0,0.024,0.043,0,0
2,3,144,1020,0,0.024,0.057,0,0
2,3,145,1020,0,0.022,0.066,0,0
2,3,146,1020,0,0.022,0.056,0,0
2,3,147,1020,0,0.027,0.082,0,0
2,3,148,1020,0,0.026,0.061,0,0
2,3,149,1020,0,0.029,0.054,0,0
2,3,150,1020,0,0.029,0.050,0,0
2,3,151,1020,0,0.022,0.065,0,0
2,3,152,1020,0,0.026,0.071,0,0
2,3,153,1020,0,0.023,0.056,0,0
2,3,154,1020,0,0.023,0.079,0,0
2,3,155,1020,0,0.028,0.071,0,0
2,3,156,1020,0,0.027,0.072,0,0
2,3,157,1020,0,0.029,0.079,0,0
2,3,158,1020,0,0.025,0.069,0,0
2,3,159,1020,0,0.025,0.054,0,0
2,3,160,1020,0,0.023,0.046,0,0
2,3,161,1020,0,0.022,0.080,0,0
2,3,162,1020,0,0.022,0.084,0,0
2,3,163,1020,0,0.023,0.064,0,0
2,3,164,1020,0,0.023,0.080,0,0
2,3,165,1020,0,0.028,0.058,0,0
2,3,166,1020,0,0.022,0.055,0,0
2,3,167,1020,0,0.020,0.080,0,0
2,3,168,1020,0,0.024,0.082,0,0
2,3,169,1020,0,0.022,0.054,0,0
2,3,170,1020,0,0.021,0.060,0,0
2,3,171,1020,0,0.020,0.050,0,0
2,3,172,1020,0,0.023,0.084,0,0
2,3,173,1020,0,0.021,0.069,0,0
2,3,174,1020,0,0.027,0.046,0,0
2,3,175,1020,0,0.022,0.056,0,0
2,3,176,1020,0,0.024,0.047,0,0
2,3,177,1020,0,0.021,0.071,0,0
2,3,178,1020,0,0.021,0.044,0,0
2,3,179,1020,0,0.028,0.058,0,0
2,3,180,1020,0,0.029,0.055,0,0
2,3,181,1020,0,0.027,0.069,0,0
2,3,182,1020,0,0.029,0.042,0,0
2,3,183,1020,0,0.028,0.050,0,0
2,3,184,1020,0,0.025,0.064,0,0
2,3,185,1020,0,0.022,0.060,0,0
2,3,186,1020,0,0.025,0.041,0,0
2,3,187,1020,0,0.027,0.071,0,0
2,3,188,1020,0,0.021,0.042,0,0
2,3,189,1020,0,0.025,0.081,0,0
2,3,190,1020,0,0.020,0.045,0,0
2,3,191,1020,0,0.024,0.041,0,0
2,3,192,1020,0,0.029,0.040,0,0
2,3,193,1020,0,0.022,0.051,0,0
2,3,194,1020,0,0.028,0.071,0,0
2,3,195,1020,0,0.021,0.075,0,0
2,3,196,1020,0,0.027,0.059,0,0
2,3,197,1020,0,0.025,0.080,0,0
2,3,198,1020,0,0.024,0.086,0,0
2,3,199,1020,0,0.028,0.086,0,0
2,3,200,1020,0,0.022,0.078,0,0
2,3,201,1020,0,0.020,0.041,0,0
2,3,202,1020,0,0.029,0.040,0,0
2,3,203,1020,0,0.026,0.076,0,0
2,3,204,1020,0,0.024,0.061,0,0
2,3,205,1020,0,0.025,0.086,0,0
2,3,206,1020,0,0.021,0.060,0,0
2,3,207,1020,0,0.025,0.074,0,0
2,3,208,1020,0,0.020,0.082,0,0
2,3,209,1020,0,0.026,0.058,0,0
2,3,210,1020,0,0.027,0.084,0,0
2,3,211,1020,0,0.022,0.070,0,0
2,3,212,1020,0,0.023,0.046,0,0
2,3,213,1020,0,0.026,0.079,0,0
2,3,214,1020,0,0.028,0.044,0,0
2,3,215,1020,0,0.028,0.089,0,0
2,3,216,1020,0,0.025,0.062,0,0
2,3,217,1020,0,0.021,0.049,0,0
2,3,218,1020,0,0.027,0.065,0,0
2,3,219,1020,0,0.022,0.044,0,0
2,3,220,1020,0,0.029,0.067,0,0
2,3,221,1020,0,0.022,0.048,0,0
2,3,222,1020,0,0.023,0.074,0,0
2,3,223,1020,0,0.026,0.049,0,0
2,3,224,1020,0,0.027,0.071,0,0
2,3,225,1020,0,0.026,0.050,0,0
2,3,226,1020,0,0.024,0.066,0,0
2,3,227,1020,0,0.029,0.044,0,0
2,3,228,1020,0,0.025,0.058,0,0
2,3,229,1020,0,0.027,0.063,0,0
2,3,230,1020,0,0.023,0.049,0,0
2,3,231,1020,0,0.021,0.050,0,0
2,3,232,1020,0,0.029,0.081,0,0
2,3,233,1020,0,0.028,0.048,0,0
2,3,234,1020,0,0.023,0.063,0,0
2,3,235,1020,0,0.020,0.084,0,0
2,3,236,1020,0,0.029,0.042,0,0
2,3,237,1020,0,0.024,0.040,0,0
2,3,238,1020,0,0.023,0.077,0,0
2,3,239,1020,0,0.025,0.069,0,0
2,3,240,1020,0,0.027,0.057,0,0
2,3,241,1020,0,0.023,0.076,0,0
2,3,242,1020,0,0.024,0.089,0,0
2,3,243,1020,0,0.028,0.057,0,0
2,3,244,1020,0,0.020,0.054,0,0
2,3,245,1020,0,0.024,0.087,0,0
2,3,246,1020,0,0.021,0.072,0,0
2,3,247,1020,0,0.024,0.058,0,0
2,3,248,1020,0,0.028,0.078,0,0
2,3,249,1020,0,0.026,0.044,0,0
2,3,250,1020,0,0.023,0.075,0,0
2,3,251,1020,0,0.027,0.062,0,0
2,3,252,1020,0,0.020,0.084,0,0
2,3,253,1020,0,0.024,0.086,0,0
2,3,254,1020,0,0.021,0.047,0,0
2,3,255,1020,0,0.029,0.055,0,0
2,3,256,1020,0,0.029,0.054,0,0
2,3,257,1020,0,0.023,0.079,0,0
2,3,258,1020,0,0.024,0.044,0,0
2,3,259,1020,0,0.025,0.050,0,0
2,3,260,1020,0,0.026,0.080,0,0
2,3,261,1020,0,0.025,0.079,0,0
2,3,262,1020,0,0.020,0.059,0,0
2,3,263,1020,0,0.029,0.052,0,0
2,3,264,1020,0,0.029,0.062,0,0
2,3,265,1020,0,0.027,0.054,0,0
2,3,266,1020,0,0.028,0.078,0,0
2,3,267,1020,0,0.023,0.059,0,0
2,3,268,1020,0,0.024,0.069,0,0
2,3,269,1020,0,0.028,0.069,0,0
2,3,270,1020,0,0.021,0.048,0,0
2,3,271,1020,0,0.025,0.059,0,0
2,3,272,1020,0,0.027,0.088,0,0
2,3,273,1020,0,0.020,0.087,0,0
2,3,274,1020,0,0.029,0.041,0,0
2,3,275,1020,0,0.029,0.089,0,0
2,3,276,1020,0,0.025,0.052,0,0
2,3,277,1020,0,0.025,0.052,0,0
2,3,278,1020,0,0.026,0.065,0,0
2,3,279,1020,0,0.023,0.070,0,0
2,3,280,1020,0,0.027,0.049,0,0
2,3,281,1020,0,0.021,0.044,0,0
2,3,282,1020,0,0.024,0.079,0,0
2,3,283,1020,0,0.026,0.064,0,0
2,3,284,1020,0,0.029,0.065,0,0
2,3,285,1020,0,0.029,0.080,0,0
2,3,286,1020,0,0.026,0.068,0,0
2,3,287,1020,0,0.027,0.048,0,0
2,3,288,1020,0,0.022,0.052,0,0
2,3,289,1020,0,0.028,0.061,0,0
2,3,290,1020,0,0.029,0.050,0,0
2,3,291,1020,0,0.020,0.082,0,0
2,3,292,1020,0,0.026,0.082,0,0
2,3,293,1020,0,0.023,0.071,0,0
2,3,294,1020,0,0.022,0.084,0,0
2,3,295,1020,0,0.029,0.086,0,0
2,3,296,1020,0,0.023,0.043,0,0
2,3,297,1020,0,0.027,0.061,0,0
2,3,298,1020,0,0.028,0.044,0,0
2,3,299,1020,0,0.023,0.064,0,0
2,3,300,1020,0,0.028,0.053,0,0
2,3,301,1020,0,0.024,0.085,0,0
2,3,302,1020,0,0.023,0.069,0,0
2,3,303,1020,0,0.021,0.040,0,0
2,3,304,1020,0,0.025,0.072,0,0
2,3,305,1020,0,0.020,0.076,0,0
2,3,306,1020,0,0.021,0.043,0,0
2,3,307,1020,0,0.024,0.041,0,0
2,3,308,1020,0,0.024,0.062,0,0
2,3,309,1020,0,0.020,0.065,0,0
2,3,310,1020,0,0.021,0.062,0,0
2,3,311,1020,0,0.024,0.072,0,0
2,3,312,1020,0,0.026,0.071,0,0
2,3,313,1020,0,0.024,0.060,0,0
2,3,314,1020,0,0.023,0.042,0,0
2,3,315,1020,0,0.022,0.049,0,0
2,3,316,1020,0,0.029,0.069,0,0
